Id_cliente;Zona;País;Tipo de producto;Canal de venta;Prioridad;Fecha_pedido;Id_pedido;Fecha envío;Telefono;Email;Unidades; Precio Unitario ; Coste unitario ; Importe venta total ; Importe Coste total 
C6081;NA;Ghana;Doméstico;Online;Media;12/08/2020;608166062;9/09/2020;3017474469;edwardcraig@example.com;8707;668,27 €;502,54 €;5.818.626,89 €;4.375.615,78 €
C1890;NA;Djibouti;Ropa;Online;Alta;10/04/2022;189044940;12/05/2022;3154002513;karentaylor@example.net;1454;109,28 €;35,84 €;158.893,12 €;52.111,36 €
C1341;NA;New Zealand;Cereales;Offline;Crítica;15/05/2022;134189260;24/05/2022;3172255428;stewartyvonne@example.org;8439;205,70 €;117,11 €;1.735.902,30 €;988.291,29 €
C6373;NA;Syria;Cuidado personal;Offline;Baja;17/02/2022;637397849;21/02/2022;3116471050;qlyons@example.com;9043;81,73 €;56,67 €;739.084,39 €;512.466,81 €
C6127;NA;Albania;Ropa;Online;Alta;26/04/2020;612782037;19/05/2020;3148663284;rgarcia@example.com;4677;109,28 €;35,84 €;511.102,56 €;167.623,68 €
C8447;NA;Taiwan;Material de oficina;Offline;Crítica;24/05/2020;844765651;1/06/2020;3136056753;stephanie40@example.org;3783;651,21 €;524,96 €;2.463.527,43 €;1.985.923,68 €
C8380;NA;Ethiopia;Bebida;Offline;Media;2/07/2020;838085019;21/07/2020;3172761519;jenniferhart@example.org;6836;47,45 €;31,79 €;324.368,20 €;217.316,44 €
C1677;NA;United Kingdom;Snacks;Offline;Media;11/08/2020;167788970;11/08/2020;3054507414;patriciathompson@example.net;1340;152,58 €;97,44 €;204.457,20 €;130.569,60 €
C7292;NA;Cape Verde;Material de oficina;Offline;Baja;5/02/2021;729238831;16/02/2021;3185388265;mendezjennifer@example.com;6830;651,21 €;524,96 €;4.447.764,30 €;3.585.476,80 €
C8881;NA;Tanzania;Alimento infantil;Online;Media;24/04/2021;888108432;13/06/2021;3187218380;brandonharrison@example.org;9876;255,28 €;159,42 €;2.521.145,28 €;1.574.431,92 €
C4303;NA;Trinidad and Tobago;Snacks;Online;Alta;1/01/2021;430384099;27/01/2021;3107876383;adrian99@example.net;9074;152,58 €;97,44 €;1.384.510,92 €;884.170,56 €
C1123;NA;Togo;Cereales;Offline;Alta;1/10/2021;112364661;9/11/2021;3171118190;robert24@example.net;55;205,70 €;117,11 €;11.313,50 €;6.441,05 €
C3106;NA;Montenegro;Doméstico;Online;Alta;7/09/2022;310661447;8/09/2022;3009774154;nwilliams@example.org;480;668,27 €;502,54 €;320.769,60 €;241.219,20 €
C5721;NA;Russia;Ropa;Offline;Media;23/11/2021;572198283;6/12/2021;3055734757;ulewis@example.com;5042;109,28 €;35,84 €;550.989,76 €;180.705,28 €
C9642;NA;Nepal;Cereales;Offline;Media;29/09/2020;964211499;7/11/2020;3124759420;elizabethlang@example.com;464;205,70 €;117,11 €;95.444,80 €;54.339,04 €
C7242;NA;Kenya;Doméstico;Online;Alta;4/06/2022;724249923;3/07/2022;3137713792;wucody@example.org;501;668,27 €;502,54 €;334.803,27 €;251.772,54 €
C5101;NA;Zimbabwe;Alimento infantil;Online;Crítica;11/12/2021;510174882;12/12/2021;3001641856;bakermelissa@example.com;940;255,28 €;159,42 €;239.963,20 €;149.854,80 €
C1501;NA;Turkey;Bebida;Offline;Alta;15/11/2021;150160205;22/11/2021;3016548841;vlee@example.net;4596;47,45 €;31,79 €;218.080,20 €;146.106,84 €
C8926;NA;Portugal;Bebida;Online;Media;27/04/2022;892692220;11/05/2022;3154213558;zunigaisabella;6320;47,45 €;31,79 €;299.884,00 €;200.912,80 €
C4565;NA;Costa Rica;Doméstico;Online;Media;11/05/2022;456569755;9/06/2022;3144117591;villaanthony@example.net;7991;668,27 €;502,54 €;5.340.145,57 €;4.015.797,14 €
C6809;NA;Canada;Material de oficina;Online;Media;23/06/2021;680904138;11/07/2021;3174152562;barrettmargaret@example.com;3520;651,21 €;524,96 €;2.292.259,20 €;1.847.859,20 €
C7751;NA;Trinidad and Tobago;Doméstico;Online;Media;25/12/2020;775119197;2/02/2021;3003433642;vpowell@example.net;3850;668,27 €;502,54 €;2.572.839,50 €;1.934.779,00 €
C4689;NA;Iran;Cárnicos;Online;Baja;7/08/2022;468951261;19/08/2022;3161714778;gsmith@example.com;1954;421,89 €;364,69 €;824.373,06 €;712.604,26 €
C4624;NA;Burundi;Material de oficina;Online;Baja;16/04/2021;462449157;31/05/2021;3044959781;mosborn@example.net;7837;651,21 €;524,96 €;5.103.532,77 €;4.114.111,52 €
C1759;NA;Cameroon;Cosméticos;Offline;Alta;3/01/2021;175974214;13/01/2021;3057476959;brookslisa@example.com;3535;437,20 €;263,33 €;1.545.502,00 €;930.871,55 €
C9002;NA;Maldives;Cosméticos;Offline;Baja;24/10/2021;900200259;10/11/2021;3153804761;feliciaramsey@example.net;8116;437,20 €;263,33 €;3.548.315,20 €;2.137.186,28 €
C8461;NA;Nicaragua;Cereales;Offline;Crítica;25/04/2021;846113622;3/06/2021;3136643696;ochavez@example.net;2678;205,70 €;117,11 €;550.864,60 €;313.620,58 €
C9950;NA;Ukraine;Alimento infantil;Offline;Alta;22/10/2021;995013129;27/11/2021;3166447610;cody82@example.org;5351;255,28 €;159,42 €;1.366.003,28 €;853.056,42 €
C1485;NA;Madagascar;Cuidado personal;Online;Crítica;9/04/2020;148510110;14/05/2020;3107686109;susan92@example.com;6297;81,73 €;56,67 €;514.653,81 €;356.850,99 €
C7785;NA;Australia;Ropa;Online;Media;27/03/2021;778528392;14/05/2021;3131425980;sallen@example.com;2707;109,28 €;35,84 €;295.820,96 €;97.018,88 €
C4773;NA;Somalia;Bebida;Online;Media;22/01/2021;477304303;23/01/2021;3144977500;ycole@example.net;3805;47,45 €;31,79 €;180.547,25 €;120.960,95 €
C5073;NA;San Marino;Snacks;Offline;Alta;13/10/2020;507386672;22/10/2020;3006875423;joshuadunn@example.com;5846;152,58 €;97,44 €;891.982,68 €;569.634,24 €
C8516;NA;Turkey;Snacks;Offline;Crítica;10/11/2021;851636826;10/11/2021;3181665687;isparks@example.org;7117;152,58 €;97,44 €;1.085.911,86 €;693.480,48 €
C6632;NA;Grenada;Cárnicos;Online;Alta;4/11/2021;663228595;15/12/2021;3112556609;stephaniemoon@example.net;2934;421,89 €;364,69 €;1.237.825,26 €;1.070.000,46 €
C5156;NA;Lithuania;Cereales;Offline;Baja;25/07/2021;515648305;3/08/2021;3048101883;marypowell@example.com;647;205,70 €;117,11 €;133.087,90 €;75.770,17 €
C1526;NA;Papua New Guinea;Bebida;Online;Alta;23/10/2020;152694785;16/11/2020;3048956512;rogersdavid@example.org;4635;47,45 €;31,79 €;219.930,75 €;147.346,65 €
C7384;NA;Serbia;Cereales;Online;Alta;23/08/2022;738479363;7/09/2022;3188146431;ktaylor@example.org;1309;205,70 €;117,11 €;269.261,30 €;153.296,99 €
C8074;NA;Ukraine;Snacks;Offline;Media;5/07/2020;807425868;7/07/2020;3001687851;katherine15@example.com;4112;152,58 €;97,44 €;627.408,96 €;400.673,28 €
C3142;NA;Greenland;Bebida;Offline;Crítica;24/07/2022;314270627;12/08/2022;3152085859;josevaughn@example.net;8517;47,45 €;31,79 €;404.131,65 €;270.755,43 €
C1840;NA;Lithuania;Doméstico;Offline;Baja;15/08/2021;184062469;20/09/2021;3159176306;joshua42@example.net;7030;668,27 €;502,54 €;4.697.938,10 €;3.532.856,20 €
C9621;NA;South Sudan;Cuidado personal;Offline;Baja;10/05/2022;962162721;15/06/2022;3107572201;oerickson@example.com;4185;81,73 €;56,67 €;342.040,05 €;237.163,95 €
C5642;NA;Maldives;Ropa;Online;Crítica;7/09/2022;564245212;19/10/2022;3117041719;danielmiddleton@example.net;1552;109,28 €;35,84 €;169.602,56 €;55.623,68 €
C1262;NA;Kazakhstan;Doméstico;Offline;Media;3/12/2020;-126296269;12/01/2021;3019773946;mortonbrian@example.com;2728;668,27 €;502,54 €;1.823.040,56 €;1.370.929,12 €
C8546;NA;Kuwait;Cosméticos;Online;Baja;2/02/2020;854614722;5/02/2020;3187217843;angel02@example.org;8343;437,20 €;263,33 €;3.647.559,60 €;2.196.962,19 €
C8758;NA;Rwanda;Cuidado personal;Offline;Alta;23/09/2020;875811898;13/10/2020;3048127569;shane81@example.org;1058;81,73 €;56,67 €;86.470,34 €;59.956,86 €
C1868;NA;Cameroon;Cuidado personal;Offline;Crítica;18/05/2022;186811625;3/06/2022;3168838766;brandifry@example.com;566;81,73 €;56,67 €;46.259,18 €;32.075,22 €
C2048;NA;Czech Republic;Cárnicos;Offline;Crítica;6/02/2022;204850232;6/03/2022;3115272124;jason24@example.org;8591;421,89 €;364,69 €;3.624.456,99 €;3.133.051,79 €
C6174;NA;Equatorial Guinea;Doméstico;Offline;Crítica;28/08/2021;617476546;3/10/2021;3104114767;hjones@example.net;3887;668,27 €;502,54 €;2.597.565,49 €;1.953.372,98 €
C7325;NA;Liberia;Frutas;Online;Crítica;9/05/2020;732551896;5/06/2020;3158917510;berrydustin@example.org;7240;9,33 €;6,92 €;67.549,20 €;50.100,80 €
C8282;NA;The Gambia;Cuidado personal;Online;Alta;8/03/2022;828250110;10/04/2022;3175138350;cjones@example.com;6468;81,73 €;56,67 €;528.629,64 €;366.541,56 €
C8030;NA;Liberia;Cuidado personal;Online;Media;8/02/2020;803057515;22/03/2020;3146404996;joseyoung@example.org;1419;81,73 €;56,67 €;115.974,87 €;80.414,73 €
C6257;NA;Monaco;Material de oficina;Offline;Media;7/05/2020;625772941;15/06/2020;3012387885;julie48@example.com;8974;651,21 €;524,96 €;5.843.958,54 €;4.710.991,04 €
C7855;NA;Thailand;Snacks;Offline;Alta;17/12/2020;785507714;31/12/2020;3132898808;bennettjesse@example.org;8043;152,58 €;97,44 €;1.227.200,94 €;783.709,92 €
C9416;NA;Cape Verde;Bebida;Offline;Crítica;1/11/2021;941685664;21/12/2021;3112210381;marshvanessa@example.com;4569;47,45 €;31,79 €;216.799,05 €;145.248,51 €
C3740;NA;Rwanda;Frutas;Offline;Media;22/05/2020;374043118;2/07/2020;3049499255;marcus91@example.net;6526;9,33 €;6,92 €;60.887,58 €;45.159,92 €
C2326;NA;Chad;Cuidado personal;Offline;Media;10/08/2021;232628905;1/09/2021;3135084186;edwardruiz@example.net;8917;81,73 €;56,67 €;728.786,41 €;505.326,39 €
C3878;NA;Turkey;Cuidado personal;Online;Baja;15/04/2022;387804353;23/05/2022;3008659594;larsenmatthew@example.com;8781;81,73 €;56,67 €;717.671,13 €;497.619,27 €
C7802;NA;Tanzania;Ropa;Online;Crítica;23/01/2021;780243289;17/02/2021;3047197998;steven19@example.org;183;109,28 €;35,84 €;19.998,24 €;6.558,72 €
C9709;NA;Togo;Cuidado personal;Online;Media;8/09/2022;970932042;9/10/2022;3019226067;rhonda89@example.net;9222;81,73 €;56,67 €;753.714,06 €;522.610,74 €
C5911;NA;Marshall Islands;Cárnicos;Offline;Alta;23/04/2022;591169440;4/06/2022;3157138169;darlenefreeman@example.net;9029;421,89 €;364,69 €;3.809.244,81 €;3.292.786,01 €
C6925;NA;Cuba;Doméstico;Online;Baja;14/03/2021;692566812;21/03/2021;3101046738;debbie81@example.org;4765;668,27 €;502,54 €;3.184.306,55 €;2.394.603,10 €
C5970;NA;Guinea-Bissau;Material de oficina;Online;Baja;16/06/2022;597047984;2/07/2022;3174138956;jillgraham@example.net;8621;651,21 €;524,96 €;5.614.081,41 €;4.525.680,16 €
C1468;NA;Georgia;Bebida;Online;Alta;3/01/2021;146849286;23/01/2021;3059954523;flynnmelissa@example.org;4822;47,45 €;31,79 €;228.803,90 €;153.291,38 €
C1545;NA;The Bahamas;Frutas;Offline;Alta;9/03/2022;154519546;15/03/2022;3012764866;carloswright@example.org;4622;9,33 €;6,92 €;43.123,26 €;31.984,24 €
C1529;NA;Ukraine;Frutas;Offline;Crítica;16/04/2020;-152920091;17/05/2020;3139504624;tylerharris@example.com;1308;9,33 €;6,92 €;12.203,64 €;9.051,36 €
C6452;NA;Djibouti;Cereales;Online;Crítica;13/01/2020;645224750;14/02/2020;3016123081;matthewpace@example.com;5197;205,70 €;117,11 €;1.069.022,90 €;608.620,67 €
C8549;NA;Honduras;Material de oficina;Offline;Crítica;20/10/2020;854919850;5/11/2020;3053156203;melissa47@example.net;8637;651,21 €;524,96 €;5.624.500,77 €;4.534.079,52 €
C9758;NA;Palau;Cereales;Online;Crítica;19/12/2020;975804221;13/01/2021;3188;taylorjennifer@example.net;1008;205,70 €;117,11 €;207.345,60 €;118.046,88 €
C8219;NA;Portugal;Doméstico;Offline;Baja;25/02/2022;821989190;11/03/2022;3048735714;laura34@example.com;3723;668,27 €;502,54 €;2.487.969,21 €;1.870.956,42 €
C2778;NA;Iraq;Alimento infantil;Offline;Baja;5/02/2022;277898585;6/03/2022;3044248467;carol88@example.com;5222;255,28 €;159,42 €;1.333.072,16 €;832.491,24 €
C6482;NA;Philippines;Verduras;Offline;Baja;21/10/2021;648268735;17/11/2021;3003380088;danielmcconnell@example.net;5979;154,06 €;90,93 €;921.124,74 €;543.670,47 €
C6081;NA;Barbados;Frutas;Offline;Crítica;31/03/2021;608148467;3/04/2021;3006366046;cdaniels@example.net;3501;9,33 €;6,92 €;32.664,33 €;24.226,92 €
C2528;NA;Mozambique;Cereales;Online;Baja;19/10/2020;252899110;5/11/2020;3169383357;garzabrian@example.org;7321;205,70 €;117,11 €;1.505.929,70 €;857.362,31 €
C6481;NA;Vatican City;Frutas;Online;Alta;1/09/2022;648194491;17/09/2022;3139716147;lance10@example.org;4009;9,33 €;6,92 €;37.403,97 €;27.742,28 €
C6800;NA;Kuwait;Snacks;Offline;Alta;20/11/2020;680020940;1/12/2020;3026715660;noahmorgan@example.org;2163;152,58 €;97,44 €;330.030,54 €;210.762,72 €
C2046;NA;Gabon;Alimento infantil;Offline;Crítica;3/10/2022;204677283;3/10/2022;3003592163;hbooth@example.net;7411;255,28 €;159,42 €;1.891.880,08 €;1.181.461,62 €
;NA;Brunei;Ropa;Online;Media;5/09/2021;498774850;22/10/2021;3158102265;smithemily@example.com;7417;109,28 €;35,84 €;810.529,76 €;265.825,28 €
C2092;NA;Iran;Frutas;Online;Alta;22/06/2021;209237468;22/06/2021;3135146642;willislee@example.com;6871;9,33 €;6,92 €;64.106,43 €;47.547,32 €
C3033;NA;Czech Republic;Cosméticos;Offline;Crítica;22/08/2020;303301465;16/09/2020;3179823991;brendagonzales@example.net;2498;437,20 €;263,33 €;1.092.125,60 €;657.798,34 €
C9185;NA;Nauru;Cárnicos;Offline;Alta;14/05/2022;918515670;7/06/2022;3002924410;droth@example.net;8053;421,89 €;364,69 €;3.397.480,17 €;2.936.848,57 €
;NA;Monaco;Snacks;Online;Baja;1/09/2021;912741410;11/09/2021;3023202250;cherylperry@example.org;9321;152,58 €;97,44 €;1.422.198,18 €;908.238,24 €
C1141;NA;Vatican City;Cereales;Offline;Baja;9/02/2021;114152514;21/03/2021;3182790955;ggreen@example.org;9121;205,70 €;117,11 €;1.876.189,70 €;1.068.160,31 €
C6712;NA;Swaziland;Cuidado personal;Online;Baja;18/10/2020;671235311;15/11/2020;3123015407;kcombs@example.com;2300;81,73 €;56,67 €;187.979,00 €;130.341,00 €
C3027;NA;Barbados;Alimento infantil;Online;Media;2/09/2022;302788627;3/10/2022;3147026446;freemanlisa@example.com;738;255,28 €;159,42 €;188.396,64 €;117.651,96 €
C8479;NA;Slovakia;Cuidado personal;Online;Media;29/06/2020;847923791;16/07/2020;3048490198;jasoncunningham@example.org;8347;81,73 €;56,67 €;682.200,31 €;473.024,49 €
C6160;NA;Tuvalu;Alimento infantil;Online;Alta;20/04/2021;616064631;1/06/2021;3151214932;dicksonjoshua@example.com;6070;255,28 €;159,42 €;1.549.549,60 €;967.679,40 €
;NA;Austria;Frutas;Offline;Media;1/02/2021;236947476;28/02/2021;3117478444;rrice@example.com;6879;9,33 €;6,92 €;64.181,07 €;47.602,68 €
C4106;NA;Tonga;Doméstico;Online;Alta;16/07/2020;410621154;15/08/2020;3176360726;lewisamber@example.net;779;668,27 €;502,54 €;520.582,33 €;391.478,66 €
C5574;NA;Dominica;Frutas;Online;Baja;1/10/2020;557446992;24/10/2020;3151230258;aharris@example.net;9807;9,33 €;6,92 €;91.499,31 €;67.864,44 €
C1680;NA;Samoa ;Cosméticos;Offline;Alta;13/10/2021;168098819;28/10/2021;3154117616;rpowell@example.net;3031;437,20 €;263,33 €;1.325.153,20 €;798.153,23 €
C1535;NA;Kiribati;Verduras;Offline;Alta;30/03/2021;153562963;29/04/2021;3105698022;zrussell@example.net;1548;154,06 €;90,93 €;238.484,88 €;140.759,64 €
C5951;NA;Panama;Ropa;Offline;Baja;5/06/2021;595138251;4/07/2021;3179527397;vsanders@example.net;3489;109,28 €;35,84 €;381.277,92 €;125.045,76 €
C2944;NA;Uzbekistan;Alimento infantil;Online;Baja;4/03/2022;294436013;11/04/2022;3155034332;levi10@example.org;9014;255,28 €;159,42 €;2.301.093,92 €;1.437.011,88 €
C8233;NA;Swaziland;Alimento infantil;Online;Crítica;16/04/2022;823380076;3/05/2022;3128674622;rcummings@example.com;5317;255,28 €;159,42 €;1.357.323,76 €;847.636,14 €
C6742;NA;Saudi Arabia;Frutas;Online;Alta;31/12/2020;674206769;15/02/2021;3028017425;cole36@example.org;1620;9,33 €;6,92 €;15.114,60 €;11.210,40 €
C2094;NA;Zambia;Material de oficina;Offline;Alta;15/03/2022;209464919;20/04/2022;3029444884;staceydean@example.com;4179;651,21 €;524,96 €;2.721.406,59 €;2.193.807,84 €
C3120;NA;Greenland;Alimento infantil;Online;Alta;17/08/2021;312015855;3/09/2021;3108054215;seth01@example.net;1280;255,28 €;159,42 €;326.758,40 €;204.057,60 €
C1350;NA;Turkmenistan;Cárnicos;Offline;Baja;21/07/2022;135033404;26/07/2022;3144949802;jeremiah19@example.org;8240;421,89 €;364,69 €;3.476.373,60 €;3.005.045,60 €
C2520;NA;El Salvador;Alimento infantil;Offline;Media;1/02/2020;252003896;2/03/2020;3167901983;wardheather@example.net;2408;255,28 €;159,42 €;614.714,24 €;383.883,36 €
C4067;NA;Pakistan;Alimento infantil;Offline;Alta;6/08/2022;406726157;13/08/2022;3057574976;ahowe@example.com;8163;255,28 €;159,42 €;2.083.850,64 €;1.301.345,46 €
C8633;NA;Libya;Cuidado personal;Offline;Media;15/09/2021;863311517;6/10/2021;3047134546;lisawalsh@example.org;1917;81,73 €;56,67 €;156.676,41 €;108.636,39 €
C1561;NA;Taiwan;Bebida;Offline;Crítica;20/04/2022;156183803;28/05/2022;3023230250;jamesjames@example.org;7113;47,45 €;31,79 €;337.511,85 €;226.122,27 €
C9400;NA;Macedonia;Bebida;Offline;Baja;3/02/2021;940079343;17/03/2021;3179035521;frymatthew@example.org;9223;47,45 €;31,79 €;437.631,35 €;293.199,17 €
C5400;NA;Solomon Islands;Doméstico;Offline;Alta;7/05/2022;540046966;9/05/2022;3184796014;youngtroy@example.com;753;668,27 €;502,54 €;503.207,31 €;378.412,62 €
C4014;NA;Mexico;Bebida;Offline;Media;22/02/2022;401447999;27/02/2022;3107851843;danaporter@example.org;6239;47,45 €;31,79 €;296.040,55 €;198.337,81 €
C2399;NA;Somalia;Cuidado personal;Offline;Alta;8/04/2021;239956271;30/04/2021;3043503405;jessicawillis@example.net;7248;81,73 €;56,67 €;592.379,04 €;410.744,16 €
C2915;NA;Taiwan;Frutas;Online;Media;23/11/2020;291558110;1/01/2021;3144724468;timothyramirez@example.com;7379;9,33 €;6,92 €;68.846,07 €;51.062,68 €
C8625;NA;Cuba;Doméstico;Online;Crítica;7/03/2021;862552344;5/04/2021;3157963831;christinemiller@example.com;7261;668,27 €;502,54 €;4.852.308,47 €;3.648.942,94 €
C9795;NA;Federated States of Micronesia;Frutas;Offline;Crítica;3/09/2022;979550302;3/10/2022;3017125636;christina40;9557;9,33 €;6,92 €;89.166,81 €;66.134,44 €
C6394;NA;Australia;Doméstico;Offline;Alta;17/01/2022;-639475810;3/02/2022;3052480751;kelleymonica@example.com;3958;668,27 €;502,54 €;2.645.012,66 €;1.989.053,32 €
C3595;NA;Myanmar;Cereales;Offline;Alta;31/01/2022;359565198;1/03/2022;3133422900;bflynn@example.com;2187;205,70 €;117,11 €;449.865,90 €;256.119,57 €
C7273;NA;Montenegro;Cereales;Online;Baja;9/09/2021;727367293;23/10/2021;3043198884;nicoleryan@example.com;3001;205,70 €;117,11 €;617.305,70 €;351.447,11 €
C1507;NA;Nigeria;Ropa;Offline;Media;2/03/2020;150743424;2/03/2020;3146980691;kimparker@example.org;7184;109,28 €;35,84 €;785.067,52 €;257.474,56 €
C7078;NA;The Bahamas;Verduras;Online;Alta;4/07/2021;707867419;2/08/2021;3001475893;rogersmarissa@example.net;2555;154,06 €;90,93 €;393.623,30 €;232.326,15 €
C4972;NA;Ethiopia;Snacks;Offline;Alta;13/07/2021;497225606;2/08/2021;3114909661;sarah75@example.com;8961;152,58 €;97,44 €;1.367.269,38 €;873.159,84 €
C3876;NA;Nauru;Verduras;Offline;Alta;30/09/2020;387616813;5/10/2020;3049873815;mholmes@example.org;3283;154,06 €;90,93 €;505.778,98 €;298.523,19 €
C8681;NA;Haiti;Doméstico;Online;Baja;27/01/2020;868152368;23/02/2020;3052469020;lori08@example.net;4433;668,27 €;502,54 €;2.962.440,91 €;2.227.759,82 €
C6982;NA;Antigua and Barbuda ;Snacks;Online;Alta;29/03/2022;698256099;14/04/2022;3114967169;tina46@example.org;8351;152,58 €;97,44 €;1.274.195,58 €;813.721,44 €
C9576;NA;Slovenia;Cárnicos;Online;Baja;29/10/2021;957664334;18/11/2021;3135125782;anthony80@example.com;3013;421,89 €;364,69 €;1.271.154,57 €;1.098.810,97 €
C9964;NA;Greenland;Material de oficina;Online;Baja;12/12/2020;996425902;2/01/2021;3152897792;jamescross@example.com;3422;651,21 €;524,96 €;2.228.440,62 €;1.796.413,12 €
C6849;NA;Burundi;Cosméticos;Offline;Crítica;13/02/2022;684902131;28/02/2022;3138357049;ryan02@example.com;6615;437,20 €;263,33 €;2.892.078,00 €;1.741.927,95 €
C8637;NA;Czech Republic;Material de oficina;Offline;Alta;14/02/2021;863766849;24/03/2021;3121770476;mckaycaleb@example.org;6660;651,21 €;524,96 €;4.337.058,60 €;3.496.233,60 €
C1940;NA;Equatorial Guinea;Material de oficina;Offline;Media;15/09/2022;194006383;22/10/2022;3164414048;lovejohn@example.net;9655;651,21 €;524,96 €;6.287.432,55 €;5.068.488,80 €
C1069;NA;Dominican Republic;Ropa;Offline;Alta;7/01/2022;106919562;25/02/2022;3173917074;destiny10@example.com;8729;109,28 €;35,84 €;953.905,12 €;312.847,36 €
C7541;NA;Poland;Cuidado personal;Online;Crítica;30/04/2020;754117715;24/05/2020;3133061299;laura14@example.org;9045;81,73 €;56,67 €;739.247,85 €;512.580,15 €
;NA;Albania;Frutas;Offline;Crítica;27/09/2020;557524669;16/11/2020;3128404786;michaelvazquez@example.com;2794;9,33 €;6,92 €;26.068,02 €;19.334,48 €
C2593;NA;Sudan;Snacks;Offline;Baja;13/01/2021;259376752;10/02/2021;3013503345;ythomas@example.net;4200;152,58 €;97,44 €;640.836,00 €;409.248,00 €
C6722;NA;Canada;Cárnicos;Online;Baja;31/10/2020;672222793;17/12/2020;3056228345;gjones@example.org;4517;421,89 €;364,69 €;1.905.677,13 €;1.647.304,73 €
C4289;NA;Czech Republic;Cereales;Online;Baja;24/02/2020;428924119;6/03/2020;3179121205;yfarley@example.org;7033;205,70 €;117,11 €;1.446.688,10 €;823.634,63 €
C9326;NA;Madagascar;Doméstico;Offline;Crítica;30/10/2020;932654559;9/11/2020;3106500028;gerald38@example.net;2065;668,27 €;502,54 €;1.379.977,55 €;1.037.745,10 €
C5069;NA;Estonia;Bebida;Online;Alta;10/04/2022;506900441;10/04/2022;3156443124;garciasharon@example.com;1960;47,45 €;31,79 €;93.002,00 €;62.308,40 €
C2454;NA;Ethiopia;Ropa;Online;Media;4/11/2022;245460593;27/11/2022;3029051975;showell@example.com;6099;109,28 €;35,84 €;666.498,72 €;218.588,16 €
C8624;NA;Republic of the Congo;Snacks;Online;Media;22/04/2021;862446343;26/05/2021;3108936474;rebecca71@example.net;5893;152,58 €;97,44 €;899.153,94 €;574.213,92 €
C4422;NA;Croatia;Doméstico;Offline;Crítica;13/02/2021;442281520;14/03/2021;3049850450;uwhite@;9785;668,27 €;502,54 €;6.539.021,95 €;4.917.353,90 €
C2897;NA;Switzerland;Bebida;Offline;Alta;5/06/2020;289702451;18/06/2020;3003681147;olivereric@example.net;8248;47,45 €;31,79 €;391.367,60 €;262.203,92 €
C8797;NA;Angola;Bebida;Offline;Crítica;23/01/2022;879757964;27/02/2022;3021007646;wparrish@example.com;8787;47,45 €;31,79 €;416.943,15 €;279.338,73 €
C5078;NA;Cambodia;Cereales;Offline;Alta;4/09/2020;507809388;5/09/2020;3056742640;matthewdunn@example.com;937;205,70 €;117,11 €;192.740,90 €;109.732,07 €
C2395;NA;Pakistan;Doméstico;Offline;Crítica;6/05/2021;239530551;17/05/2021;3107052483;lfrancis@example.org;1268;668,27 €;502,54 €;847.366,36 €;637.220,72 €
C7609;NA;Malawi;Alimento infantil;Online;Baja;13/12/2020;760907781;6/01/2021;3003374187;uwalker@example.net;8376;255,28 €;159,42 €;2.138.225,28 €;1.335.301,92 €
C1282;NA;Botswana;Cereales;Offline;Baja;29/01/2021;128239905;10/03/2021;3006219831;johnsoncharles@example.com;7893;205,70 €;117,11 €;1.623.590,10 €;924.349,23 €
C5181;NA;Saint Vincent and the Grenadines;Alimento infantil;Online;Crítica;8/11/2020;518138253;28/11/2020;3102853180;michaeldurham@example.com;7478;255,28 €;159,42 €;1.908.983,84 €;1.192.142,76 €
C5775;NA;Kiribati;Snacks;Online;Alta;26/03/2021;577526652;10/04/2021;3103813735;jamessmith@example.com;1825;152,58 €;97,44 €;278.458,50 €;177.828,00 €
C3736;NA;Honduras;Material de oficina;Offline;Baja;18/09/2020;373641431;28/10/2020;3029924668;portega@example.com;7657;651,21 €;524,96 €;4.986.314,97 €;4.019.618,72 €
C9440;NA;Israel;Cárnicos;Offline;Baja;27/06/2022;944031417;12/08/2022;3145407593;nancy70@example.org;8730;421,89 €;364,69 €;3.683.099,70 €;3.183.743,70 €
C2465;NA;Brunei;Bebida;Online;Baja;27/07/2021;246557939;14/09/2021;318;tracey07@example.com;828;47,45 €;31,79 €;39.288,60 €;26.322,12 €
C8093;NA;Senegal;Material de oficina;Online;Baja;9/07/2020;809394824;9/07/2020;3146183602;clarkekrystal@example.com;6770;651,21 €;524,96 €;4.408.691,70 €;3.553.979,20 €
C2810;NA;Iceland;Verduras;Offline;Alta;24/04/2022;281028401;14/05/2022;3055133663;phillipchase@example.com;1404;154,06 €;90,93 €;216.300,24 €;127.665,72 €
C8802;NA;Haiti;Material de oficina;Offline;Baja;20/04/2020;880257499;1/05/2020;3172323432;bauereric@example.org;6610;651,21 €;524,96 €;4.304.498,10 €;3.469.985,60 €
C8461;NA;Switzerland;Alimento infantil;Online;Media;20/07/2022;846193444;2/09/2022;3141115584;jrogers@example.org;6299;255,28 €;159,42 €;1.608.008,72 €;1.004.186,58 €
C2882;NA;Italy;Cárnicos;Offline;Alta;18/10/2021;288260066;10/11/2021;3029011485;rellis@example.com;1414;421,89 €;364,69 €;596.552,46 €;515.671,66 €
C7361;NA;Romania;Cereales;Online;Media;12/08/2022;736193692;1/09/2022;3131683044;mmolina@example.com;4928;205,70 €;117,11 €;1.013.689,60 €;577.118,08 €
C1900;NA;Georgia;Cereales;Offline;Crítica;30/10/2022;190043151;13/12/2022;3164756995;tanderson@example.org;6846;205,70 €;117,11 €;1.408.222,20 €;801.735,06 €
